"id","question_text","category","difficulty","expected_answer","created_at","skills","question_type","source","embedding"
201,How can you monitor query performance in a production database?,Database Monitoring,Intermediate,"1. Use Execution Plans: Review the execution plan of queries to understand how the database is retrieving data, which indexes are being used and where potential bottlenecks exist. 2. Analyze Wait Statistics: Identify where queries are waiting, such as on locks, I/O, or CPU, to pinpoint the cause of slowdowns. 3. Leverage Built-in Monitoring Tools: SQL Server: Use Query Store, DMVs (Dynamic Management Views) and performance dashboards. MySQL: Use EXPLAIN , SHOW PROFILE and the Performance Schema. PostgreSQL: Use EXPLAIN (ANALYZE) , pg_stat_statements and log-based monitoring. 4. Set Up Alerts and Baselines: Monitor key performance metrics (query duration, IOPS, CPU usage) and set thresholds. Establish baselines to quickly identify when performance degrades. 5. Continuous Query Tuning: Regularly revisit and tune queries as data grows or application requirements change. Remove unused or inefficient indexes and re-evaluate the indexing strategy.",2026-06-16 12:45:40.229,{Monitoring},Technical,gfg,
202,What are the trade-offs of using indexing versus denormalization?,SQL vs NoSQL,Intermediate,"1. Indexing Advantages: Speeds up read operations and improves query performance without changing the data structure. Can be applied incrementally and is reversible if not effective. Consider indexing when you need faster lookups without altering the data model. Disadvantages: Slows down write operations as indexes need to be maintained. Requires additional storage. 2. Denormalization Advantages: Simplifies query logic by storing pre-joined or aggregated data. Can improve performance for read-heavy workloads where complex joins are frequent. Consider denormalization when complex joins or repeated aggregations significantly slow down queries Disadvantages: Introduces data redundancy, which can lead to inconsistencies. Increases storage requirements. Makes updates more complex, as redundant data must be synchronized.",2026-06-16 12:45:40.229,"{SQL,NoSQL}",Technical,gfg,
203,How does SQL handle recursive queries?,SQL,Advanced,"SQL handles recursive queries using Common Table Expressions (CTEs). A recursive CTE repeatedly references itself to process hierarchical or tree-structured data. Key Components: Anchor Member: The initial query that starts the recursion. Recursive Member: A query that references the CTE to continue building the result set. Termination Condition: Ensures that recursion stops after a certain depth or condition is met. Example: WITH RecursiveCTE (ID, ParentID, Depth) AS ( SELECT ID, ParentID, 1 AS Depth FROM Categories WHERE ParentID IS NULL UNION ALL SELECT c.ID, c.ParentID, r.Depth + 1 FROM Categories c INNER JOIN RecursiveCTE r ON c.ParentID = r.ID ) SELECT * FROM RecursiveCTE;",2026-06-16 12:45:40.229,{SQL},Technical,gfg,
204,What are the differences between transactional and analytical queries?,OLTP vs OLAP,Intermediate,"Transactional Queries Analytical Queries They focus on short, day-to-day operations like INSERT, UPDATE and DELETE. They focus on complex analysis, aggregations and data transformations. They are optimized for high speed and quick response (low latency). They process large volumes of data and are usually read-heavy. They are mainly used in OLTP systems for routine operations. They are mainly used in OLAP systems for analysis and reporting. They help maintain data integrity in regular operations. They help in decision-making by providing insights from data.",2026-06-16 12:45:40.229,"{OLTP,OLAP}",Technical,gfg,
211,How to Create a New Table In PostgreSQL?,Database Management,Basic,"To create a new table in PostgreSQL, you can use the CREATE TABLE command. For example: CREATE TABLE employees ( employee_id SERIAL PRIMARY KEY, name VARCHAR(100), position VARCHAR(100), salary NUMERIC, hire_date DATE );",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
212,What is a Primary Key in PostgreSQL?,Database Management,Basic,"A primary key is a column or a set of columns that uniquely identifies each row in a table. It ensures that the values in the primary key column(s) are unique and not null. For example: CREATE TABLE employees ( employee_id SERIAL PRIMARY KEY, name VARCHAR(100) );",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
213,How to Insert Data Into a Table in PostgreSQL?,Database Management,Basic,"To insert data into a table, you can use the INSERT INTO command. For example: INSERT INTO employees (name, position, salary, hire_date) VALUES ('John Doe', 'Software Engineer', 80000, '2021-01-15');",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
214,How to Query Data From a Table in PostgreSQL?,Database Management,Basic,"To query data from a table, you can use the SELECT statement. For example: SELECT * FROM employees;",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
215,What is a Foreign Key in PostgreSQL?,Database Management,Intermediate,"A foreign key is a column or a set of columns that establishes a link between data in two tables. It ensures that the value in the foreign key column matches a value in the referenced column of another table, enforcing referential integrity. For example: CREATE TABLE departments ( department_id SERIAL PRIMARY KEY, department_name VARCHAR(100) ); CREATE TABLE employees ( employee_id SERIAL PRIMARY KEY, name VARCHAR(100), department_id INT, FOREIGN KEY (department_id) REFERENCES departments(department_id) );",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
224,What Are Joins in PostgreSQL?,PostgreSQL,Intermediate,Joins are used to combine rows from two or more tables based on a related column. They help retrieve related data from multiple tables in a single query.,2026-06-16 12:45:40.229,{Database},Technical,gfg,
225,What Is a Subquery in PostgreSQL?,PostgreSQL,Intermediate,A subquery is a query written inside another SQL query. It is used to perform operations that depend on the result of another query.,2026-06-16 12:45:40.229,{Database},Technical,gfg,
226,What are Triggers in PostgreSQL and How to Create Them?,PostgreSQL,Advanced,"Triggers are special procedures that automatically execute when certain events (INSERT, UPDATE, DELETE) occur on a table. To create a trigger: CREATE FUNCTION update_timestamp() RETURNS TRIGGER AS $$ BEGIN NEW.updated_at = NOW(); RETURN NEW; END; $$ LANGUAGE plpgsql; CREATE TRIGGER update_timestamp BEFORE UPDATE ON employees FOR EACH ROW EXECUTE FUNCTION update_timestamp();",2026-06-16 12:45:40.229,{Database},Technical,gfg,
227,What Are Constraints in PostgreSQL?,PostgreSQL,Intermediate,Constraints are rules applied to table columns to ensure data accuracy and integrity in the database. PRIMARY KEY : Uniquely identifies each record and does not allow NULL values. FOREIGN KEY: Maintains relationships between tables. UNIQUE : Ensures all values in a column are different. NOT NULL: Prevents NULL values. CHECK : Ensures values meet a specific condition.,2026-06-16 12:45:40.229,{Database},Technical,gfg,
232,How to Implement Partitioning in PostgreSQL?,Database Administration,Intermediate,"Partitioning divides a large table into smaller, more manageable pieces, improving performance and maintenance. PostgreSQL supports range and list partitioning. Example: CREATE TABLE sales ( sale_id SERIAL, sale_date DATE, amount NUMERIC ) PARTITION BY RANGE (sale_date); CREATE TABLE sales_2021 PARTITION OF sales FOR VALUES FROM ('2021-01-01') TO ('2022-01-01');",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
233,What Is The pg_hba.conf File and What Is Its Purpose?,Database Administration,Intermediate,"The pg_hba.conf file controls client authentication in PostgreSQL. It specifies which clients are allowed to connect, their authentication methods and the databases they can access. It is essential for securing our PostgreSQL server.",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
234,How Do You Optimize Queries In PostgreSQL?,Database Optimization,Advanced,"To optimize queries, we can: Use indexes to speed up data retrieval Analyze and vacuum tables regularly Write efficient SQL queries (avoid SELECT *) Use EXPLAIN to understand query execution plans Optimize joins and subqueries",2026-06-16 12:45:40.229,"{SQL,PostgreSQL}",Technical,gfg,
235,How to Perform Full-Text Search in PostgreSQL?,Text Search,Intermediate,"Full-text search allows you to search for text within a large corpus of documents. PostgreSQL supports full-text search using tsvector and tsquery types. Example: CREATE TABLE documents ( id SERIAL PRIMARY KEY, content TEXT, tsvector_content TSVECTOR ); UPDATE documents SET tsvector_content = to_tsvector(content); SELECT * FROM documents WHERE tsvector_content @@ to_tsquery('search_term');",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
236,What Is The WAL (Write-Ahead Logging) In PostgreSQL and How Does It Work?,Database Design and Administration,Advanced,"Write-Ahead Logging (WAL) in PostgreSQL is a method used to ensure data integrity. Before any changes are made to the database, the changes are first recorded in a log (WAL). This log helps in recovering the database to a consistent state in case of a crash. WAL operates by writing the changes to a log file before they are applied to the database, ensuring that the data is safe even if a failure occurs.",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
240,What are the Different Isolation Levels in PostgreSQL?,Database,Intermediate,PostgreSQL supports four isolation levels to control how transactions interact: Read Uncommitted: Same as Read Committed; dirty reads are not allowed. Read Committed: Each query sees only committed data. Repeatable Read: Transaction sees the same data throughout (no changes from others). Serializable: Highest level; transactions behave as if run one by one.,2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
241,How to Handle Deadlocks in PostgreSQL?,Database,Intermediate,"Deadlocks occur when two or more transactions block each other.It automatically detects deadlocks and terminates one of the transactions to resolve it. To minimize deadlocks: Access tables in a consistent order. Keep transactions short and simple. Use explicit locking carefully. To investigate deadlocks, check the pg_locks view and PostgreSQL logs.",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
242,How Do You Implement Sharding In PostgreSQL?,Database,Intermediate,"Sharding involves partitioning data across multiple servers to distribute load and improve performance. PostgreSQL doesn't have built-in sharding but can be implemented using logical replication, partitioning and custom routing logic in the application. Tools like Citus can also be used to add sharding capabilities to PostgreSQL.",2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
243,What are the Different Types of Backup Strategies in PostgreSQL?,Database,Intermediate,PostgreSQL supports several backup strategies: SQL Dump : Using pg_dump to create a logical backup of the database. File System Level Backup : Using tools like rsync to copy the data directory while the server is offline. Continuous Archiving : Using WAL archiving and pg_basebackup for continuous backups. Logical Replication : Setting up logical replication for real-time data backup and recovery.,2026-06-16 12:45:40.229,{PostgreSQL},Technical,gfg,
244,How to create a database in MySQL?,Database,Beginner,"To create a database in MySQL, we can use the CREATE DATABASE statement followed by the name we want to give to our database. For example: CREATE DATABASE mydatabase;",2026-06-16 12:45:40.229,{MySQL},Technical,gfg,
245,What are different String Data Types in MySQL?,Database,Intermediate,Here’s a one-line summary for each MySQL string type: CHAR(M) — fixed-length character string of exactly M characters (padded with spaces). VARCHAR(M) — variable-length character string up to M characters. BINARY(M) — fixed-length binary (byte) string of exactly M bytes. VARBINARY(M) — variable-length binary (byte) string up to M bytes. TINYTEXT — small text field TEXT — standard text field MEDIUMTEXT — medium-sized text field LONGTEXT — very large text field TINYBLOB — small binary large object field BLOB — standard binary large object MEDIUMBLOB — medium BLOB LONGBLOB — large BLOB ENUM( … ) — string type allowing exactly one value chosen from a predefined set. SET( … ) — string type allowing zero or more values chosen from a predefined set.,2026-06-16 12:45:40.229,{MySQL},Technical,gfg,
246,How to add users in MySQL?,Database,Beginner,You can add a User by using the CREATE command and specifying the necessary credentials. For example: CREATE USER 'username'@'host' IDENTIFIED BY 'password';,2026-06-16 12:45:40.229,{MySQL},Technical,gfg,
440,How does Kubernetes enforce communication boundaries between Pods?,Kubernetes,Intermediate,"A Network Policy defines how Pods communicate with each other and with external endpoints, acting as a firewall at Layer 3/4 (IP and port level). By default, all Pods can talk to each other freely, but applying Network Policies enables a zero-trust model, restricting traffic based on defined rules. Role in the Kubernetes Networking Stack Services handle Layer 4 connectivity and internal load balancing. Ingress manages Layer 7 routing for external HTTP/S traffic. Network Policies enforce security filtering at the IP/port level, independent of Services and Ingress. This layered architecture allows for clear separation of concerns: Developers manage Service definitions. Platform teams configure Ingress routing. Security teams enforce communication boundaries with Network Policies.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
441,How do rolling updates work in a Deployment?,Kubernetes,Intermediate,"The Deployment controller creates a new ReplicaSet with the updated configuration (e.g., new container image). It then incrementally scales up the new ReplicaSet while scaling down the old one. This process continues until the desired number of updated Pods is running and the old Pods are terminated.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
442,You're managing a Kubernetes cluster shared by multiple teams working on different projects. How would you isolate their resources and avoid naming conflicts?,Kubernetes,Advanced,"In this scenario, Namespaces are the ideal solution. Kubernetes Namespaces allow you to divide a single cluster into virtual sub-clusters, each with its own scope for resources like Pods, Services, and ConfigMaps. Benefits of Using Namespaces Isolation : Each team gets its own namespace, preventing accidental interference with others’ workloads. Avoids naming conflicts : Resources like web-service can exist in multiple namespaces without clashing. Access control : You can apply Role-Based Access Control (RBAC) to restrict who can access or modify resources in each namespace. Resource quotas : Set limits on CPU, memory, and object counts per namespace to prevent overuse.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
443,What are Persistent Volumes (PVs) and PersistentVolumeClaims (PVCs)?,Kubernetes,Intermediate,"This is a two-part abstraction for managing storage in a cluster. PersistentVolume (PV): A piece of storage in the cluster that has been provisioned by an administrator or dynamically provisioned using a StorageClass. It is a cluster-level resource, like a node. PersistentVolumeClaim (PVC): A request for storage by a user or application. It is similar to a Pod requesting CPU or memory. A PVC consumes a PV resource and must exist in the same namespace as the Pod that uses it.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
444,How can you achieve communication between Pods in different Nodes?,Kubernetes,Intermediate,Pods in a cluster of k8s can speak to one another by default use the internal IP addresses. The underlying container runtime or network plugin gives a virtual network overlay to this communication.,2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
445,You're deploying a mix of latency-sensitive services and batch jobs in a Kubernetes cluster. How would you ensure each workload is scheduled appropriately?,Kubernetes,Advanced,"In a Kubernetes cluster hosting both latency-sensitive services and batch jobs, scheduling decisions must be tailored to meet the unique demands of each workload. This is where the kube-scheduler and its extensibility come into play. Default Behavior with kube-scheduler The default kube-scheduler evaluates Pods in the scheduling queue and assigns them to Nodes based on: Resource availability (CPU, memory) Constraints like affinity/anti-affinity, taints/tolerations Scoring functions that rank eligible nodes for optimal placement This works well for general-purpose workloads, including latency-sensitive services that need consistent performance and fast response times.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
446,What are Affinity and Anti-Affinity?,Kubernetes,Intermediate,Affinity and anti-affinity rules expand the types of constraints you can define for scheduling Pods. Node Affinity: Attracts Pods to a set of nodes based on node labels. It is conceptually similar to nodeSelector but more expressive. Inter-pod Affinity/Anti-affinity: Attracts or repels Pods from other Pods based on the labels of Pods already running on a node. This can be used to co-locate Pods of a service in the same availability zone (affinity) or spread them across different zones for high availability (anti-affinity).,2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
448,"What is a Helm chart, and how is it used?",Kubernetes,Intermediate,"Helm utilizes a packaging format called charts, which are collection of files which describe the cohesive set of Kubernetes resources. Whether you are deploying a simple component, like a memcached pod, or a complex web app stack which involves HTTP servers, databases, caches, and more, all the files you need are contained in a single chart. Helm chart packages provide all the resources you need to deploy an application to a Kubernetes cluster, which involves YAML configuration files for secrets, services, deployments, and config maps that provide the app's desired state.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
449,How does Kubernetes manage storage orchestration?,Kubernetes,Intermediate,"The Container Storage Interface (CSI) is the standard to establish device-independent relationships across block and file storage systems and containerized workloads. In essence, CSI allows storage interfaces to be declared to be implemented by containers. Key Components in Kubernetes Storage PersistentVolume (PV) : Represents a piece of storage in the cluster, provisioned manually or dynamically. PersistentVolumeClaim (PVC) : A request for storage by a user or application. StorageClass : Defines the type of storage (e.g., SSD, HDD, encrypted) and links to a CSI driver for dynamic provisioning.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
450,"In Kubernetes, what are the various services available?",Kubernetes,Intermediate,"Kubernetes supports a number of services, include the following: 1) Cluster IP, 2) Node Port, 3) Load Balancer, & 4) External Name Creation. 1. Cluster IP Service A ClusterIP service in Kubernetes provides a stable virtual IP address (Cluster IP) to the service, allowing internal communication between various parts in the Kubernetes cluster, it exposes a set of Pods within the cluster to other objects in the cluster. 2. Node Port Service A NodePort service in Kubernetes is a type of service that allows a group of Pods accessible to external customers on an allocated port on all cluster nodes. 3. Load Balancer service An external load balancer is automatically provided by a LoadBalancer service in Kubernetes to distribute incoming traffic between the Pods when a group of Pods are accessible to the outside world. 4. External Name Creation Service An ExternalName service in Kubernetes works as an alias which allows pods inside the cluster to contact services outside cluster using a user-defined DNS name. External name provides DNS-based service discovery to map a service to an external DNS name. Also Read: Kubernetes - Images",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
451,How do you troubleshoot a Pod in a CrashLoopBackOff state?,Kubernetes,Intermediate,"A Pod in a CrashLoopBackOff state means its container is repeatedly crashing and restarting. To troubleshoot: Describe the Pod using to check the container’s last state and exit code. Exit code usually indicates an application error, while suggests it was killed due to exceeding memory limits (OOMKilled) Check for incorrect CMD and missing binaries. Check logs with to view the output from the previous container instance. This often reveals the root cause, such as missing files, misconfigurations, or runtime errors. Verify configuration by inspecting environment variables, ConfigMaps, Secrets, and command-line arguments. Incorrect values or missing dependencies can cause startup failures. Inspect probes especially liveness probes. Misconfigured probes can cause healthy containers to be restarted unnecessarily, leading to a crash loop.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
452,What is the purpose of the Kubernetes API server?,Kubernetes,Intermediate,"As the front end to the cluster's shared state, the API server manages REST operations and serves as the hub through which all other components communicate. Its main responsibility is to receive and handle HTTP requests in the form of API calls, which come from consumers or other Kubernetes system components. The Kubernetes API server is crucial to the validation as well as the configuration of data for different API objects, including pods, services, replication controllers, and more.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
453,How do you handle an ImagePullBackOff error?,Kubernetes,Intermediate,"ImagePullBackOff means that the Kubelet was unable to pull the container image from its registry. The steps are: Describe the Pod: Run kubectl describe pod <pod-name> and check the Events section for detailed error messages. Verify Image Name: Check for typos in the container image name or tag in your Pod or Deployment manifest. Check Registry Accessibility: Ensure the node can connect to the container registry. Check Pull Secrets: If the image is in a private registry, verify that an imagePullSecret is correctly configured in your namespace and referenced in the Pod's spec.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
454,How would you perform a Kubernetes cluster upgrade?,Kubernetes,Intermediate,"To upgrade a Kubernetes cluster: Review release notes for breaking changes. Back up etcd to protect cluster state. Upgrade control plane components one master at a time. Upgrade worker nodes using kubectl drain , update packages, then kubectl uncordon . Update add-ons like CNI, CoreDNS, and Ingress to compatible versions. Always test in staging before applying to production.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
455,How would you back up and restore a cluster?,Kubernetes,Intermediate,"A cluster backup strategy involves two main components : Cluster State (etcd): The most critical component is the etcd database. Regular snapshots of etcd should be taken. Restoration involves stopping the API server, restoring the etcd data from a snapshot, and restarting the control plane components. Application Data (Persistent Volumes): For stateful applications, the data stored in Persistent Volumes must also be backed up. Tools like Velero are commonly used for this purpose. Velero can take snapshots of your cluster's resources and persistent volumes, allowing you to restore the entire state of your applications, not just the cluster configuration.",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
456,How does Kubernetes handle node failures and resiliency?,Kubernetes,Intermediate,"Whenever a node fails or a container becomes hazardous, Kubernetes makes sure that a sufficient amount of replicas is maintained by launching new replicas on numerous servers, which maintains continuous availability. Here are some key mechanisms and strategies that Kubernetes employs: Node Health Monitoring Pod Restart Policies Replication and Desired State Pod Disruption Budgets Node Pools and Multi-Cloud Deployments",2026-06-16 12:45:40.229,{Kubernetes},Technical,gfg,
457,How do you check the Linux kernel and operating system version?,Linux/OS,Beginner,"The kernel version can be checked using uname -r, while OS and distribution details are found in /etc/os-release. This information is important for troubleshooting compatibility and package issues.",2026-06-16 12:45:40.229,"{Linux,""Operating System""}",Technical,gfg,
472,A user gets a “Permission denied” error. What do you check?,Linux,Advanced,"This error usually occurs when the user does not have the required access rights or when security policies restrict the operation. File permissions: Use ls -l to verify read, write, and execute permissions for the owner, group, and others. File ownership: Check whether the file is owned by the correct user or group and correct it using chown if required. SELinux or AppArmor policies: Even with correct permissions, mandatory access control may block access; verify enforcement status and logs to identify policy restrictions.",2026-06-16 12:45:40.229,{Linux},Technical,gfg,
473,How do you create a new user in Linux?,Linux,Intermediate,useradd username passwd username User creation is a common administrative task.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
474,A user cannot log in. What possible reasons do you check?,Linux,Intermediate,Account expiration or lock Incorrect login shell Password expiry,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
475,How do you check system uptime and load average?,Linux,Intermediate,uptime Load averages help determine whether the system is under heavy load.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
476,How do you schedule a task to run automatically at specific times in Linux?,Linux,Intermediate,"Recurring tasks in Linux are scheduled using cron by editing the crontab file: crontab -e You define the execution time and the command or script, which is commonly used for backups, log cleanup, and maintenance jobs.",2026-06-16 12:45:40.229,{Linux},Technical,gfg,
477,How do you schedule a script to run every day at 1 AM?,Linux,Intermediate,You add an entry in the crontab using: crontab -e 0 1   * /path/script.sh This is commonly used for automated backups and maintenance tasks.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
478,How do you check the IP address and network interfaces on a Linux system?,Linux,Intermediate,Use the following command: ip addr It displays all network interfaces along with their assigned IP addresses and status.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
479,How do you test basic network connectivity from a Linux server?,Linux,Intermediate,Use ping to verify network reachability to a host Use curl to confirm that a service or application endpoint is responding These commands help distinguish network issues from application issues.,2026-06-16 12:45:40.229,{Linux},Technical,gfg,
487,How do you check why a service failed to start?,Linux,Advanced,You should first check the service status and logs: systemctl status servicename journalctl -u servicename These commands provide error messages and startup failure reasons.,2026-06-16 12:45:40.229,"{""Systemd Logging""}",Technical,gfg,
398,"How Do You get the Number Of Containers Running, Paused, and Stopped?",Docker,Intermediate,"For obtaining the number of running, paused, and stopped containers in Docker you can use the command such as ` docker ps -q` for knowing the list of running containers and `docker ps -q -f ""status=paused""` for paused ones. Stopped containers can be counted using `docker ps -aq -f ""status=exited"" `. These commands will the provide the list of container IDs , and you have to can further process the output to get the counts programmatically like `docker ps -q | wc -l`. The following command is used to know number of container are in running state: docker ps -q | wc -l The following command is used to know number of container are in paused state: docker ps -aq -f ""status=paused"" | wc -l The following command is used to know number of containers are in stopped state: docker ps -aq -f ""status=exited"" | wc -l",2026-06-16 12:45:40.229,"{""Docker Commands and Understanding""}",Technical,gfg,
391,Can You tell What is the Functionality of a Hypervisor?,Docker,Intermediate,A hypervisor is a virtualization software that helps in running multiple operating systems (Guest OS) on a single physical host system by providing an isolation between the virtual machines (VMs) and manages their resources.,2026-06-16 12:45:40.229,"{""Understanding of Hypervisor""}",Technical,gfg,
392,Difference between Docker and Virtualization?,Docker,Intermediate,"Docker uses containerization concept, which shares the host OS kernel for efficiency and speed whereas Virtualization involves running complete OS instances ( Guest Operating systems ) on a hypervisor, which may have more overhead on using resources. The following figure ilustrate on both the Docker and Virtualization Architectures.",2026-06-16 12:45:40.229,"{""Knowledge of Docker and Virtualization""}",Technical,gfg,
393,On What Circumstances Will You Lose Data Stored in a Container?,Docker,Intermediate,"The Data in a container can be lost whenever the container is deleted, or if docker non- persistent storage ( Ephemeral storage ) is used without proper data management. To make the data persistent , it is recommended to use Docker volumes or volume binding ( volume mounts ) are recommended.",2026-06-16 12:45:40.229,"{""Understanding Container Architecture""}",Technical,gfg,
635,What is Polymorphism? and types of Polymorphism?,OOPs,Intermediate,"The word "" Polymorphism "" means having many forms. It is the property of some code to behave differently for different contexts. For example, in C++ language, we can define multiple functions having the same name but different working depending on the context. Polymorphism can be classified into two types based on the time when the call to the object or function is resolved. They are as follows: Compile Time Polymorphism Runtime Polymorphism Polymorphism A) Compile-Time Polymorphism Compile time polymorphism, also known as static polymorphism or early binding is the type of polymorphism where the binding of the call to its code is done at the compile time. Method overloading or operator overloading are examples of compile-time polymorphism. B) Runtime Polymorphism Also known as dynamic polymorphism or late binding, runtime polymorphism is the type of polymorphism where the actual implementation of the function is determined during the runtime or execution. Function overriding is an example of this method.",2026-06-16 12:45:40.229,"{OOPS,Polymorphism}",Technical,gfg,
636,What are access specifiers? What is their significance in OOPs?,OOPs,Intermediate,"Access specifiers are special types of keywords that are used to specify or control the accessibility of entities like classes, methods, and so on. Private , Public , and Protected are examples of access specifiers or access modifiers. The key components of OOPs, encapsulation and data hiding, are largely achieved because of these access specifiers.",2026-06-16 12:45:40.229,{OOPS},Technical,gfg,
637,What is the difference between overloading and overriding?,OOPS,Intermediate,A compile-time polymorphism feature called overloading allows an entity to have numerous implementations of the same name. Method overloading and operator overloading are two examples. Overriding is a form of runtime polymorphism where an entity with the same name but a different implementation is executed. It is implemented with the help of virtual functions.,2026-06-16 12:45:40.229,{OOPS},Technical,gfg,
638,Are there any limitations on Inheritance?,OOPS,Intermediate,"Yes, there are more challenges when you have more authority. Although inheritance is a very strong OOPs feature, it also has significant drawbacks. As it must pass through several classes to be implemented, inheritance takes longer to process. The base class and the child class, which are both engaged in inheritance, are also closely related to one another (called tightly coupled). Therefore, if changes need to be made, they may need to be made in both classes at the same time. Implementing inheritance might be difficult as well. Therefore, if not implemented correctly, this could result in unforeseen mistakes or inaccurate outputs.",2026-06-16 12:45:40.229,{OOPS},Technical,gfg,
639,What different types of Inheritance are there?,OOPS,Intermediate,"Inheritance can be classified into 5 types which are as follows: Types of Imheritance Single Inheritance: Child class derived directly from the base class Multiple Inheritance: Child class derived from multiple base classes. Multilevel Inheritance: Child class derived from the class which is also derived from another base class. Hierarchical Inheritance: Multiple child classes derived from a single base class. Hybrid Inheritance: Inheritance consisting of multiple inheritance types of the above specified. Note: Type of inheritance supported is dependent on the language. For example, Java does not support multiple inheritance.",2026-06-16 12:45:40.229,{OOPS},Technical,gfg,
641,How is an abstract class different from an interface?,OOPS,Advanced,"Both abstract classes and interfaces are special types of classes that just include the declaration of the methods, not their implementation. An abstract class is completely distinct from an interface, though. Following are some major differences between an abstract class and an interface. Abstract Class Interface A class that is abstract can have both abstract and non-abstract methods. An interface can only have abstract methods. An abstract class can have final, non-final, static and non-static variables. The interface has only static and final variables. Abstract class doesn't support multiple inheritance An interface supports multiple inheritance.",2026-06-16 12:45:40.229,{OOPS},Technical,gfg,
642,How much memory does a class occupy?,Data Structures and Algorithms,Intermediate,"Classes do not use memory. They merely serve as a template from which items are made. Now, objects actually initialize the class members and methods when they are created, using memory in the process.",2026-06-16 12:45:40.229,"{""Data Structures"",Algorithms}",Technical,gfg,
643,Is it always necessary to create objects from class?,OOPS,Intermediate,"No. If the base class includes non-static methods, an object must be constructed. But no objects need to be generated if the class includes static methods. In this instance, you can use the class name to directly call those static methods.",2026-06-16 12:45:40.229,{OOPS},Technical,gfg,
603,Explain the difference between Amazon SNS and Amazon SQS. When would you use each one?,AWS,Intermediate,"Amazon SNS (Simple Notification Service) and Amazon SQS (Simple Queue Service) are AWS messaging services, but they serve different purposes. Feature Amazon SNS Amazon SQS Type Pub/Sub Messaging Service Message Queue Service Communication One-to-Many One-to-One Delivery Sends messages to multiple subscribers instantly Stores messages until processed Use Case Notifications, alerts, event broadcasting Background processing, decoupling applications Examples Email, SMS, Lambda, SQS Order processing, task queues When to Use Use SNS when one message needs to be sent to multiple receivers instantly. Use SQS when messages need to be processed reliably and independently by applications.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
604,You need to provide an EC2 instance in a private subnet with access to the internet to download software patches. How would you achieve this securely?,AWS,Intermediate,"To securely provide internet access to an EC2 instance in a private subnet: Use a NAT Gateway in a public subnet with an Elastic IP. Update the private subnet route table to send internet traffic (0.0.0.0/0) through the NAT Gateway. The EC2 instance gets outbound internet access without allowing direct inbound internet traffic. A NAT Instance can also be used, but it requires manual management and scaling.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
605,"You are designing a serverless API backend. Which AWS services would you use, and what would the architecture look like?",AWS,Intermediate,"A serverless API backend on AWS can be built using fully managed services for scalability, low cost, and minimal server management. Architecture Components API Gateway: Handles REST API requests, routing, throttling, and authentication. Amazon Cognito: Manages user authentication and JWT tokens. AWS Lambda: Executes the business logic in a serverless manner. Amazon DynamoDB: Stores application data with low-latency access. Amazon CloudWatch: Monitors logs, metrics, and application performance. AWS SAM/CloudFormation: Used for Infrastructure as Code (IaC) deployment.",2026-06-16 12:45:40.229,{AWS},Technical,gfg,
